Entrez	Accession	Species	Gene Name
13629	Q8C153	Mus musculus	predicted gene 13050; eukaryotic translation elongation factor 2
13629	Q3TPG2	Mus musculus	predicted gene 13050; eukaryotic translation elongation factor 2
13629	Q3UBL9	Mus musculus	predicted gene 13050; eukaryotic translation elongation factor 2
13629	Q6P9L9	Mus musculus	predicted gene 13050; eukaryotic translation elongation factor 2
13629	Q3TW58	Mus musculus	predicted gene 13050; eukaryotic translation elongation factor 2
13629	Q3TWX1	Mus musculus	predicted gene 13050; eukaryotic translation elongation factor 2
13629	Q3UMI7	Mus musculus	predicted gene 13050; eukaryotic translation elongation factor 2
13629	O89069	Mus musculus	predicted gene 13050; eukaryotic translation elongation factor 2
13629	Q61509	Mus musculus	predicted gene 13050; eukaryotic translation elongation factor 2
13629	Q3UZ14	Mus musculus	predicted gene 13050; eukaryotic translation elongation factor 2
13629	Q8BMA8	Mus musculus	predicted gene 13050; eukaryotic translation elongation factor 2
16897	Q7TNV3	Mus musculus	lethal giant larvae homolog 1 (Drosophila)
16897	Q8BN92	Mus musculus	lethal giant larvae homolog 1 (Drosophila)
16897	Q8BNH9	Mus musculus	lethal giant larvae homolog 1 (Drosophila)
16897	Q61856	Mus musculus	lethal giant larvae homolog 1 (Drosophila)
16897	Q80Y17	Mus musculus	lethal giant larvae homolog 1 (Drosophila)
16897	Q9JJ27	Mus musculus	lethal giant larvae homolog 1 (Drosophila)
16897	Q80VF1	Mus musculus	lethal giant larvae homolog 1 (Drosophila)
16898	O89072	Mus musculus	predicted gene 9168; predicted gene 7561; predicted gene 12091; predicted gene 5921; predicted gene 8841; predicted gene 8842; predicted gene 7143; predicted gene 4968; predicted gene 6576; predicted gene 8520; predicted gene 7520; similar to 40S ribosomal protein S2; ribosomal protein S2 pseudogene; predicted gene 11687; predicted gene 7502; similar to MGC27348 protein; predicted gene 6456; predicted gene 5786; predicted gene 6549; predicted gene 6359; predicted gene 7432; predicted gene 9013; predicted gene 6311; predicted gene 6139; predicted gene 12366; predicted gene 7428; predicted gene 14583; predicted gene 8553; predicted gene 5070; predicted gene 4974; predicted gene 6412; ribosomal protein S2
16898	Q58EU3	Mus musculus	predicted gene 9168; predicted gene 7561; predicted gene 12091; predicted gene 5921; predicted gene 8841; predicted gene 8842; predicted gene 7143; predicted gene 4968; predicted gene 6576; predicted gene 8520; predicted gene 7520; similar to 40S ribosomal protein S2; ribosomal protein S2 pseudogene; predicted gene 11687; predicted gene 7502; similar to MGC27348 protein; predicted gene 6456; predicted gene 5786; predicted gene 6549; predicted gene 6359; predicted gene 7432; predicted gene 9013; predicted gene 6311; predicted gene 6139; predicted gene 12366; predicted gene 7428; predicted gene 14583; predicted gene 8553; predicted gene 5070; predicted gene 4974; predicted gene 6412; ribosomal protein S2
16898	Q3UB36	Mus musculus	predicted gene 9168; predicted gene 7561; predicted gene 12091; predicted gene 5921; predicted gene 8841; predicted gene 8842; predicted gene 7143; predicted gene 4968; predicted gene 6576; predicted gene 8520; predicted gene 7520; similar to 40S ribosomal protein S2; ribosomal protein S2 pseudogene; predicted gene 11687; predicted gene 7502; similar to MGC27348 protein; predicted gene 6456; predicted gene 5786; predicted gene 6549; predicted gene 6359; predicted gene 7432; predicted gene 9013; predicted gene 6311; predicted gene 6139; predicted gene 12366; predicted gene 7428; predicted gene 14583; predicted gene 8553; predicted gene 5070; predicted gene 4974; predicted gene 6412; ribosomal protein S2
16898	Q3TXR5	Mus musculus	predicted gene 9168; predicted gene 7561; predicted gene 12091; predicted gene 5921; predicted gene 8841; predicted gene 8842; predicted gene 7143; predicted gene 4968; predicted gene 6576; predicted gene 8520; predicted gene 7520; similar to 40S ribosomal protein S2; ribosomal protein S2 pseudogene; predicted gene 11687; predicted gene 7502; similar to MGC27348 protein; predicted gene 6456; predicted gene 5786; predicted gene 6549; predicted gene 6359; predicted gene 7432; predicted gene 9013; predicted gene 6311; predicted gene 6139; predicted gene 12366; predicted gene 7428; predicted gene 14583; predicted gene 8553; predicted gene 5070; predicted gene 4974; predicted gene 6412; ribosomal protein S2
16898	Q3TI78	Mus musculus	predicted gene 9168; predicted gene 7561; predicted gene 12091; predicted gene 5921; predicted gene 8841; predicted gene 8842; predicted gene 7143; predicted gene 4968; predicted gene 6576; predicted gene 8520; predicted gene 7520; similar to 40S ribosomal protein S2; ribosomal protein S2 pseudogene; predicted gene 11687; predicted gene 7502; similar to MGC27348 protein; predicted gene 6456; predicted gene 5786; predicted gene 6549; predicted gene 6359; predicted gene 7432; predicted gene 9013; predicted gene 6311; predicted gene 6139; predicted gene 12366; predicted gene 7428; predicted gene 14583; predicted gene 8553; predicted gene 5070; predicted gene 4974; predicted gene 6412; ribosomal protein S2
16898	Q3TXS9	Mus musculus	predicted gene 9168; predicted gene 7561; predicted gene 12091; predicted gene 5921; predicted gene 8841; predicted gene 8842; predicted gene 7143; predicted gene 4968; predicted gene 6576; predicted gene 8520; predicted gene 7520; similar to 40S ribosomal protein S2; ribosomal protein S2 pseudogene; predicted gene 11687; predicted gene 7502; similar to MGC27348 protein; predicted gene 6456; predicted gene 5786; predicted gene 6549; predicted gene 6359; predicted gene 7432; predicted gene 9013; predicted gene 6311; predicted gene 6139; predicted gene 12366; predicted gene 7428; predicted gene 14583; predicted gene 8553; predicted gene 5070; predicted gene 4974; predicted gene 6412; ribosomal protein S2
16898	Q3TL20	Mus musculus	predicted gene 9168; predicted gene 7561; predicted gene 12091; predicted gene 5921; predicted gene 8841; predicted gene 8842; predicted gene 7143; predicted gene 4968; predicted gene 6576; predicted gene 8520; predicted gene 7520; similar to 40S ribosomal protein S2; ribosomal protein S2 pseudogene; predicted gene 11687; predicted gene 7502; similar to MGC27348 protein; predicted gene 6456; predicted gene 5786; predicted gene 6549; predicted gene 6359; predicted gene 7432; predicted gene 9013; predicted gene 6311; predicted gene 6139; predicted gene 12366; predicted gene 7428; predicted gene 14583; predicted gene 8553; predicted gene 5070; predicted gene 4974; predicted gene 6412; ribosomal protein S2
16898	P25444	Mus musculus	predicted gene 9168; predicted gene 7561; predicted gene 12091; predicted gene 5921; predicted gene 8841; predicted gene 8842; predicted gene 7143; predicted gene 4968; predicted gene 6576; predicted gene 8520; predicted gene 7520; similar to 40S ribosomal protein S2; ribosomal protein S2 pseudogene; predicted gene 11687; predicted gene 7502; similar to MGC27348 protein; predicted gene 6456; predicted gene 5786; predicted gene 6549; predicted gene 6359; predicted gene 7432; predicted gene 9013; predicted gene 6311; predicted gene 6139; predicted gene 12366; predicted gene 7428; predicted gene 14583; predicted gene 8553; predicted gene 5070; predicted gene 4974; predicted gene 6412; ribosomal protein S2
16898	Q3TLE5	Mus musculus	predicted gene 9168; predicted gene 7561; predicted gene 12091; predicted gene 5921; predicted gene 8841; predicted gene 8842; predicted gene 7143; predicted gene 4968; predicted gene 6576; predicted gene 8520; predicted gene 7520; similar to 40S ribosomal protein S2; ribosomal protein S2 pseudogene; predicted gene 11687; predicted gene 7502; similar to MGC27348 protein; predicted gene 6456; predicted gene 5786; predicted gene 6549; predicted gene 6359; predicted gene 7432; predicted gene 9013; predicted gene 6311; predicted gene 6139; predicted gene 12366; predicted gene 7428; predicted gene 14583; predicted gene 8553; predicted gene 5070; predicted gene 4974; predicted gene 6412; ribosomal protein S2
16898	Q9DC49	Mus musculus	predicted gene 9168; predicted gene 7561; predicted gene 12091; predicted gene 5921; predicted gene 8841; predicted gene 8842; predicted gene 7143; predicted gene 4968; predicted gene 6576; predicted gene 8520; predicted gene 7520; similar to 40S ribosomal protein S2; ribosomal protein S2 pseudogene; predicted gene 11687; predicted gene 7502; similar to MGC27348 protein; predicted gene 6456; predicted gene 5786; predicted gene 6549; predicted gene 6359; predicted gene 7432; predicted gene 9013; predicted gene 6311; predicted gene 6139; predicted gene 12366; predicted gene 7428; predicted gene 14583; predicted gene 8553; predicted gene 5070; predicted gene 4974; predicted gene 6412; ribosomal protein S2
233870	Q497E7	Mus musculus	"predicted gene 9755; Tu translation elongation factor, mitochondrial"
233870	Q8BFR5	Mus musculus	"predicted gene 9755; Tu translation elongation factor, mitochondrial"
233870	Q6P919	Mus musculus	"predicted gene 9755; Tu translation elongation factor, mitochondrial"
227197	Q3UIQ2	Mus musculus	NADH dehydrogenase (ubiquinone) Fe-S protein 1
227197	Q91VD9	Mus musculus	NADH dehydrogenase (ubiquinone) Fe-S protein 1
227197	Q3TIU7	Mus musculus	NADH dehydrogenase (ubiquinone) Fe-S protein 1
227197	Q8BM16	Mus musculus	NADH dehydrogenase (ubiquinone) Fe-S protein 1
227197	Q3UQ73	Mus musculus	NADH dehydrogenase (ubiquinone) Fe-S protein 1
243499	Q80XG9	Mus musculus	leucine rich repeat transmembrane neuronal 4
243499	Q8C030	Mus musculus	leucine rich repeat transmembrane neuronal 4
243499	Q8BYQ8	Mus musculus	leucine rich repeat transmembrane neuronal 4
243499	Q8JZS8	Mus musculus	leucine rich repeat transmembrane neuronal 4
66194	Q8R0P9	Mus musculus	pyrroline-5-carboxylate reductase-like
66194	Q9DCC4	Mus musculus	pyrroline-5-carboxylate reductase-like
66194	Q9D0X2	Mus musculus	pyrroline-5-carboxylate reductase-like
108664	Q921X8	Mus musculus	"ATPase, H+ transporting, lysosomal V1 subunit H"
108664	Q3U9S9	Mus musculus	"ATPase, H+ transporting, lysosomal V1 subunit H"
108664	Q8BVE3	Mus musculus	"ATPase, H+ transporting, lysosomal V1 subunit H"
18459	Q3V2M1	Mus musculus	"poly(A) binding protein, cytoplasmic 2"
18459	Q792Y0	Mus musculus	"poly(A) binding protein, cytoplasmic 2"
18459	Q62029	Mus musculus	"poly(A) binding protein, cytoplasmic 2"
18458	Q3U8U8	Mus musculus	"poly(A) binding protein, cytoplasmic 1"
18458	Q8BN32	Mus musculus	"poly(A) binding protein, cytoplasmic 1"
18458	Q9DBE3	Mus musculus	"poly(A) binding protein, cytoplasmic 1"
18458	Q99L36	Mus musculus	"poly(A) binding protein, cytoplasmic 1"
18458	Q99KL3	Mus musculus	"poly(A) binding protein, cytoplasmic 1"
18458	Q05DT1	Mus musculus	"poly(A) binding protein, cytoplasmic 1"
18458	P29341	Mus musculus	"poly(A) binding protein, cytoplasmic 1"
102693	Q8BWJ2	Mus musculus	"pleckstrin homology-like domain, family B, member 1"
102693	Q80TV2	Mus musculus	"pleckstrin homology-like domain, family B, member 1"
102693	Q6IS62	Mus musculus	"pleckstrin homology-like domain, family B, member 1"
102693	Q6PDH0	Mus musculus	"pleckstrin homology-like domain, family B, member 1"
102693	Q8R3A3	Mus musculus	"pleckstrin homology-like domain, family B, member 1"
268373	Q3UAJ1	Mus musculus	predicted gene 9234; peptidylprolyl isomerase A
268373	Q9CZK9	Mus musculus	predicted gene 9234; peptidylprolyl isomerase A
268373	Q5SVY2	Mus musculus	predicted gene 9234; peptidylprolyl isomerase A
268373	Q9R137	Mus musculus	predicted gene 9234; peptidylprolyl isomerase A
268373	P17742	Mus musculus	predicted gene 9234; peptidylprolyl isomerase A
268373	Q3TE63	Mus musculus	predicted gene 9234; peptidylprolyl isomerase A
268373	Q9CWJ5	Mus musculus	predicted gene 9234; peptidylprolyl isomerase A
68052	Q5BLJ7	Mus musculus	similar to ribosomal protein S13; predicted gene 12270; predicted gene 6834; predicted gene 15483; predicted gene 6573; ribosomal protein S13; predicted gene 10159
68052	Q921R2	Mus musculus	similar to ribosomal protein S13; predicted gene 12270; predicted gene 6834; predicted gene 15483; predicted gene 6573; ribosomal protein S13; predicted gene 10159
68052	P62301	Mus musculus	similar to ribosomal protein S13; predicted gene 12270; predicted gene 6834; predicted gene 15483; predicted gene 6573; ribosomal protein S13; predicted gene 10159
16497	Q61763	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 1"
16497	P97380	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 1"
16497	P63143	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 1"
16497	Q9D5E9	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 1"
16497	Q91WM5	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 1"
16497	Q63277	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 1"
16497	Q8CD65	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 1"
16497	Q3U6C5	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 1"
223435	Q3U522	Mus musculus	triple functional domain (PTPRF interacting)
223435	Q6P9K6	Mus musculus	triple functional domain (PTPRF interacting)
223435	Q80W23	Mus musculus	triple functional domain (PTPRF interacting)
223435	Q0KL02	Mus musculus	triple functional domain (PTPRF interacting)
16499	P97382	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 3"
16499	Q8VD73	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 3"
16499	Q8C439	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 3"
16499	Q8BQX9	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 3"
16499	Q8C7S9	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 3"
16498	Q60942	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 2"
16498	P97381	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 2"
16498	Q64284	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 2"
16498	Q3U0B0	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 2"
16498	P62482	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 2"
16498	Q3UPV6	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 2"
16498	Q3U7L1	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, beta member 2"
16491	A3KMM2	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, member 3"
16491	P16390	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, member 3"
26570	Q9WTR6	Mus musculus	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 11"
26570	Q542C8	Mus musculus	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 11"
26570	Q8BYV9	Mus musculus	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 11"
26570	Q3TN05	Mus musculus	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 11"
16490	P63141	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, member 2"
16490	B2RS05	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, member 2"
16490	Q8C8W4	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, member 2"
16490	Q02010	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, member 2"
16490	P15386	Mus musculus	"potassium voltage-gated channel, shaker-related subfamily, member 2"
18039	P08551	Mus musculus	"neurofilament, light polypeptide"
18039	Q05DD2	Mus musculus	"neurofilament, light polypeptide"
18039	Q8K0Z0	Mus musculus	"neurofilament, light polypeptide"
116837	Q5J8K2	Mus musculus	regulating synaptic membrane exocytosis 1
116837	Q5J8K1	Mus musculus	regulating synaptic membrane exocytosis 1
116837	Q99NE5	Mus musculus	regulating synaptic membrane exocytosis 1
116837	Q5J8K4	Mus musculus	regulating synaptic membrane exocytosis 1
116837	Q5J8K3	Mus musculus	regulating synaptic membrane exocytosis 1
116837	Q3UYL2	Mus musculus	regulating synaptic membrane exocytosis 1
116837	Q6BCW8	Mus musculus	regulating synaptic membrane exocytosis 1
116837	Q6BCW5	Mus musculus	regulating synaptic membrane exocytosis 1
116837	Q7TPL9	Mus musculus	regulating synaptic membrane exocytosis 1
116837	Q5DU35	Mus musculus	regulating synaptic membrane exocytosis 1
116837	Q6BCX0	Mus musculus	regulating synaptic membrane exocytosis 1
116837	Q5J8K0	Mus musculus	regulating synaptic membrane exocytosis 1
116838	Q0VF51	Mus musculus	regulating synaptic membrane exocytosis 2
116838	Q6BCW3	Mus musculus	regulating synaptic membrane exocytosis 2
116838	Q6BCV7	Mus musculus	regulating synaptic membrane exocytosis 2
116838	Q6BCW1	Mus musculus	regulating synaptic membrane exocytosis 2
116838	Q8CCK2	Mus musculus	regulating synaptic membrane exocytosis 2
116838	Q6ZQ55	Mus musculus	regulating synaptic membrane exocytosis 2
116838	Q8C433	Mus musculus	regulating synaptic membrane exocytosis 2
116838	Q9EQZ7	Mus musculus	regulating synaptic membrane exocytosis 2
116838	Q6BCV9	Mus musculus	regulating synaptic membrane exocytosis 2
19889	B1B076	Mus musculus	retinitis pigmentosa 2 homolog (human)
19889	Q9EPK2	Mus musculus	retinitis pigmentosa 2 homolog (human)
19889	Q8BLN8	Mus musculus	retinitis pigmentosa 2 homolog (human)
19889	Q8BZP9	Mus musculus	retinitis pigmentosa 2 homolog (human)
19889	Q8BVQ8	Mus musculus	retinitis pigmentosa 2 homolog (human)
71911	Q8R0C8	Mus musculus	"3-hydroxybutyrate dehydrogenase, type 1"
71911	Q80XN0	Mus musculus	"3-hydroxybutyrate dehydrogenase, type 1"
71911	Q8BK53	Mus musculus	"3-hydroxybutyrate dehydrogenase, type 1"
71911	Q3UJS9	Mus musculus	"3-hydroxybutyrate dehydrogenase, type 1"
71911	A1E283	Mus musculus	"3-hydroxybutyrate dehydrogenase, type 1"
71911	Q3UL45	Mus musculus	"3-hydroxybutyrate dehydrogenase, type 1"
19894	P47708	Mus musculus	rabphilin 3A
19894	Q768S5	Mus musculus	rabphilin 3A
19896	Q3U561	Mus musculus	predicted gene 13573; predicted gene 15451; ribosomal protein L10A; predicted gene 7695; similar to ribosomal protein L10a
